GIDTR,State,State_name,County,County_name,Tract,Num_BGs_in_Tract,pct_Prs_Blw_Pov_Lev_ACS__,pct_Civ_unemp_16p_ACS__,pct_Not_HS_Grad_ACS__,pct_College_ACS__,pct_Renter_Occp_HU_ACS__,pct_Vacant_Units_ACS__,No_Health_Ins_ACS__,pct_Males_ACS__,pct_NH_White_alone_ACS__,pct_NH_Blk_alone_ACS__,Tot_Population_ACS__,LAND_AREA,pct_Pop_25_44_ACS__,pct_Pop_Below25_ACS__,pct_Pop_45plus_ACS__,Pop_density_calculated_ACS,Pct_No_Health_Ins_CALCULATED_ACS__,Med_HHD_Inc_Thousands_ACS__,dist_general_km,dist_sud_km,general_facility_count,sud_facility_count,general_facility_count_5km,sud_facility_count_5km,general_facilities_per_10k,sud_facilities_per_10k,general_facilities_per_10k_5km,sud_facilities_per_10k_5km,accessibility_general_2sfca_10km_per10k,accessibility_sud_2sfca_10km_per10k,accessibility_general_2sfca_20km_per10k,accessibility_sud_2sfca_20km_per10k,accessibility_general_2sfca_30km_per10k,accessibility_sud_2sfca_30km_per10k,Intent,Period,Count,Rate,Rate_M,Rate_M_CI,Rate_Independent,Med_HHD_Inc_Thousands_ACS___Neighbor_1,Med_HHD_Inc_Thousands_ACS___Neighbor_Avg,pct_Renter_Occp_HU_ACS___Neighbor_1,pct_Renter_Occp_HU_ACS___Neighbor_Avg,pct_Prs_Blw_Pov_Lev_ACS___Neighbor_1,pct_Prs_Blw_Pov_Lev_ACS___Neighbor_Avg,pct_Vacant_Units_ACS___Neighbor_1,pct_Vacant_Units_ACS___Neighbor_Avg,Pct_No_Health_Ins_CALCULATED_ACS___Neighbor_1,Pct_No_Health_Ins_CALCULATED_ACS___Neighbor_Avg,Rate_Independent_Neighbor_1,Rate_Independent_Neighbor_Avg,year_pair,Cluster_ID
53033028500,53,Washington,33,King County,28500,3,6.97,5.42,18.1,23.36,42.36,6.38,514.0,52.13,39.16,6.81,4464.0,1.355,34.01,25.72,34.95,3294.46,11.51,95.833,1.73,4.37,0,0,10,1,0.0,0.0,22.401,2.24,0.856,0.466,0.914,0.502,1.004,0.492,Drug_OD,TTM,1-9,32.7,1.0,17.2-73.7,37.9,78.466,91.021,58.82,50.15,11.38,11.083,3.11,7.653,13.16,9.183,37.9,50.2,2024→2025,0
53033028600,53,Washington,33,King County,28600,5,6.76,3.87,2.01,54.14,22.74,8.2,261.0,52.41,78.5,1.82,6642.0,2.463,23.46,18.63,49.09,2696.71,3.93,120.75,2.702,5.316,0,0,6,0,0.0,0.0,9.033,0.0,0.804,0.579,0.965,0.56,1.022,0.514,Drug_OD,TTM,1-9,30.3,1.0,16.8-64.7,24.0,132.936,127.827,8.27,20.427,5.45,5.4,7.89,5.743,3.04,6.25,24.0,49.467,2024→2025,0
53033028700,53,Washington,33,King County,28700,3,5.45,7.6,9.1,35.63,8.27,7.89,163.0,53.48,59.85,5.05,5370.0,1.033,29.81,23.63,40.37,5198.45,3.04,132.936,3.453,5.272,0,0,6,0,0.0,0.0,11.173,0.0,0.707,0.382,0.87,0.474,0.923,0.459,Drug_OD,TTM,1-9,30.3,1.0,16.8-64.7,24.0,67.091,91.408,53.51,40.823,6.38,7.397,5.06,4.897,2.22,3.923,24.0,28.533,2024→2025,0
53033028801,53,Washington,33,King County,28801,2,6.38,3.43,10.57,18.72,53.51,5.06,75.0,57.95,52.36,12.17,3384.0,2.016,37.35,12.65,46.49,1678.57,2.22,67.091,2.509,4.799,0,0,7,1,0.0,0.0,20.686,2.955,0.908,0.438,0.96,0.498,0.976,0.474,Drug_OD,TTM,1-9,30.3,1.0,16.8-64.7,24.0,132.936,94.34,8.27,40.66,5.45,12.683,7.89,5.063,3.04,7.033,24.0,42.667,2024→2025,0
53033028802,53,Washington,33,King County,28802,4,23.55,7.37,22.35,19.64,67.49,5.87,873.0,50.3,29.01,24.63,7016.0,0.926,37.03,26.7,29.6,7576.67,12.44,63.703,1.157,4.411,0,0,5,3,0.0,0.0,7.127,4.276,1.022,0.484,0.987,0.475,0.994,0.471,Drug_OD,TTM,1-9,40.4,1.0,24.7-78.5,66.4,108.819,80.397,28.41,45.543,5.59,6.703,7.59,6.26,3.2,4.97,66.4,52.267,2024→2025,3
53033028901,53,Washington,33,King County,28901,3,9.05,9.94,4.18,44.3,46.22,1.43,219.0,42.21,63.33,2.03,3897.0,0.886,29.54,19.65,41.65,4398.42,5.62,86.382,2.082,3.208,0,0,5,2,0.0,0.0,12.83,5.132,0.734,0.456,0.885,0.46,0.895,0.446,Drug_OD,TTM,12,58.0,0.0,,37.6,54.743,92.223,71.68,38.313,19.66,11.757,7.54,6.933,15.71,7.64,37.6,33.067,2024→2025,0
53033028902,53,Washington,33,King County,28902,5,19.66,6.37,15.53,15.35,71.68,7.54,1080.0,53.07,27.15,21.74,6876.0,0.797,34.58,26.9,32.01,8627.35,15.71,54.743,0.755,2.385,0,0,6,4,0.0,0.0,8.726,5.817,0.83,0.441,0.923,0.457,0.913,0.448,Drug_OD,TTM,12,58.0,0.0,,37.6,86.382,83.429,46.22,42.897,9.05,9.34,1.43,4.603,5.62,8.353,37.6,45.0,2024→2025,0
53033029001,53,Washington,33,King County,29001,3,10.16,5.81,5.07,34.79,34.99,5.37,176.0,42.2,70.58,2.09,4218.0,0.991,21.86,18.85,56.71,4256.31,4.17,88.99,2.196,1.891,0,0,2,2,0.0,0.0,4.742,4.742,0.836,0.411,0.909,0.495,0.873,0.447,Drug_OD,TTM,12,58.0,0.0,,37.6,75.987,71.426,48.49,51.457,8.42,17.53,2.54,2.91,14.53,12.823,37.6,45.0,2024→2025,0
53033029003,53,Washington,33,King County,29003,4,8.42,5.96,19.44,29.63,48.49,2.54,830.0,50.21,36.96,15.48,5712.0,0.992,33.04,22.85,36.4,5758.06,14.53,75.987,1.426,0.714,0,0,4,4,0.0,0.0,7.003,7.003,0.964,0.476,0.949,0.499,0.897,0.447,Drug_OD,TTM,12,58.0,0.0,,37.6,51.91,71.184,59.66,43.727,35.12,21.613,4.76,4.727,18.32,10.163,59.8,52.4,2024→2025,0
53033029004,53,Washington,33,King County,29004,2,35.12,11.34,31.77,11.12,59.66,4.76,866.0,54.59,23.17,5.5,4726.0,0.706,36.06,30.68,19.15,6694.05,18.32,51.91,1.535,0.259,1,1,6,6,2.116,2.116,12.696,12.696,0.992,0.496,0.959,0.494,0.916,0.453,Drug_OD,TTM,1-9,36.6,1.0,22.0-72.3,59.8,75.987,79.21,48.49,40.003,8.42,12.713,2.54,3.987,14.53,8.9,37.6,45.0,2024→2025,3
53033029101,53,Washington,33,King County,29101,2,10.55,10.32,14.16,35.88,33.98,9.84,197.0,47.01,26.81,37.18,4010.0,1.301,21.8,34.82,36.31,3082.24,4.91,87.917,1.237,2.475,0,0,11,8,0.0,0.0,27.431,19.95,1.126,0.574,1.027,0.478,0.986,0.464,Drug_OD,TTM,1-9,36.6,1.0,22.0-72.3,59.8,82.862,70.086,41.1,49.77,9.55,16.257,4.34,5.31,9.12,10.943,59.8,52.4,2024→2025,3
53033029102,53,Washington,33,King County,29102,3,19.56,2.77,19.17,19.97,36.53,4.05,384.0,45.17,33.1,12.02,4800.0,0.991,29.94,28.73,37.77,4843.59,8.0,72.652,1.789,1.142,0,0,9,7,0.0,0.0,18.75,14.583,1.042,0.536,0.992,0.484,0.918,0.448,Drug_OD,TTM,1-9,36.6,1.0,22.0-72.3,59.8,51.91,70.253,59.66,49.75,35.12,17.697,4.76,3.88,18.32,13.99,59.8,52.4,2024→2025,3
53033029203,53,Washington,33,King County,29203,3,14.65,3.5,17.07,15.7,68.12,8.41,257.0,61.5,44.73,8.21,4335.0,0.776,35.48,21.91,36.54,5586.34,5.93,82.739,0.399,0.4,4,1,11,8,9.227,2.307,25.375,18.454,1.025,0.527,1.006,0.399,0.974,0.431,Drug_OD,TTM,1-9,35.4,1.0,20.8-71.6,61.3,72.625,67.354,81.45,68.16,17.93,17.66,5.71,8.723,10.74,11.777,61.3,45.533,2024→2025,3
53033029205,53,Washington,33,King County,29205,3,9.55,6.76,9.75,38.68,41.1,4.34,444.0,47.98,32.56,18.44,4871.0,0.722,33.85,28.4,34.82,6746.54,9.12,82.862,1.655,1.207,0,0,10,8,0.0,0.0,20.53,16.424,1.03,0.55,0.998,0.429,0.955,0.443,Drug_OD,TTM,1-9,36.6,1.0,22.0-72.3,59.8,87.917,80.905,33.98,53.933,10.55,15.027,9.84,7.58,4.91,8.727,59.8,47.733,2024→2025,3
53033029206,53,Washington,33,King County,29206,3,16.36,13.93,18.84,17.05,87.43,11.32,808.0,51.53,24.51,14.82,4945.0,6.664,35.51,22.08,31.26,742.05,16.34,58.457,3.333,1.473,0,2,18,7,0.0,4.044,36.4,14.156,1.495,0.703,1.213,0.515,1.141,0.508,Drug_OD,TTM,1-9,35.4,1.0,20.8-71.6,61.3,112.13,97.858,15.4,41.753,10.93,11.483,5.59,6.297,9.5,7.813,61.3,63.0,2024→2025,3
53033029207,53,Washington,33,King County,29207,2,10.93,6.03,9.36,31.01,15.4,5.59,244.0,50.33,39.98,5.37,2569.0,0.871,29.19,30.98,36.09,2949.48,9.5,112.13,2.149,1.196,0,0,15,7,0.0,0.0,58.388,27.248,1.068,0.494,1.035,0.406,1.023,0.44,Drug_OD,TTM,1-9,35.4,1.0,20.8-71.6,61.3,72.625,81.893,81.45,56.153,17.93,11.427,5.71,3.643,10.74,7.58,61.3,43.0,2024→2025,3
53033029208,53,Washington,33,King County,29208,2,17.93,7.88,7.29,24.67,81.45,5.71,480.0,45.47,42.0,21.48,4469.0,0.764,40.95,33.19,14.3,5849.48,10.74,72.625,1.486,0.923,0,0,10,6,0.0,0.0,22.376,13.426,1.006,0.491,1.006,0.397,0.986,0.432,Drug_OD,TTM,1-9,35.4,1.0,20.8-71.6,61.3,112.13,87.462,15.4,45.673,10.93,12.25,5.59,6.057,9.5,7.043,61.3,52.233,2024→2025,3
53033029304,53,Washington,33,King County,29304,4,7.23,4.91,6.04,42.51,23.39,6.65,399.0,47.67,47.3,9.92,5184.0,1.607,31.0,23.38,40.2,3225.89,7.7,111.563,1.798,4.874,0,0,7,1,0.0,0.0,13.503,1.929,0.84,0.294,0.954,0.35,1.045,0.44,Drug_OD,TTM,10,30.6,0.0,,33.6,85.667,110.682,54.72,34.18,8.77,5.04,4.61,3.457,4.16,4.027,42.2,36.467,2024→2025,0
53033029305,53,Washington,33,King County,29305,3,4.3,8.43,8.85,32.74,18.84,4.51,248.0,50.4,25.29,11.09,4698.0,1.119,29.44,23.05,39.08,4198.39,5.28,106.25,1.049,2.433,0,0,14,3,0.0,0.0,29.8,6.386,1.006,0.428,0.986,0.399,1.032,0.445,Drug_OD,TTM,10,30.6,0.0,,33.6,89.834,103.066,46.08,33.457,7.34,5.29,3.66,4.54,4.0,6.94,33.6,33.6,2024→2025,0
53033029306,53,Washington,33,King County,29306,3,3.35,5.48,14.0,30.57,20.78,8.91,398.0,49.63,35.06,11.98,3782.0,0.916,32.34,23.24,37.73,4128.82,10.52,113.828,0.859,3.705,1,0,7,2,2.644,0.0,18.509,5.288,0.901,0.359,0.959,0.366,1.02,0.429,Drug_OD,TTM,10,30.6,0.0,,33.6,112.708,113.251,34.54,21.413,3.65,3.363,0.0,2.903,3.3,5.517,33.6,29.933,2024→2025,0
53033029307,53,Washington,33,King County,29307,3,2.7,2.74,2.36,45.91,13.28,5.76,180.0,52.62,56.06,7.25,3892.0,1.479,33.63,26.72,37.28,2631.51,4.62,133.672,2.532,5.503,0,0,5,0,0.0,0.0,12.847,0.0,0.812,0.27,0.937,0.327,1.008,0.424,Drug_OD,TTM,10,30.6,0.0,,33.6,111.563,115.395,23.39,18.343,7.23,4.24,6.65,6.587,7.7,8.73,33.6,29.933,2024→2025,0
53033029308,53,Washington,33,King County,29308,3,3.65,7.53,13.21,31.16,34.54,0.0,113.0,53.83,37.31,5.32,3420.0,0.52,29.88,20.47,43.6,6576.92,3.3,112.708,1.679,3.262,0,0,10,4,0.0,0.0,29.24,11.696,0.858,0.336,0.943,0.368,1.023,0.435,Drug_OD,TTM,10,30.6,0.0,,33.6,89.834,105.075,46.08,30.083,7.34,5.973,3.66,6.407,4.0,7.407,33.6,33.6,2024→2025,0
53033029309,53,Washington,33,King County,29309,3,7.34,3.47,5.22,48.18,46.08,3.66,210.0,50.2,34.91,7.87,5251.0,0.873,30.41,25.15,38.53,6014.89,4.0,89.834,0.602,2.132,1,0,12,7,1.904,0.0,22.853,13.331,0.959,0.392,0.977,0.392,1.035,0.447,Drug_OD,TTM,10,30.6,0.0,,33.6,112.708,107.247,34.54,33.073,3.65,5.3,0.0,3.047,3.3,4.83,33.6,30.5,2024→2025,0
53033029403,53,Washington,33,King County,29403,4,5.18,9.11,11.25,25.97,33.51,1.05,409.0,51.04,31.09,9.76,6497.0,0.929,34.62,22.51,36.69,6993.54,6.3,105.536,1.145,2.356,0,0,13,6,0.0,0.0,20.009,9.235,0.93,0.415,0.982,0.372,1.005,0.43,Drug_OD,TTM,10,30.6,0.0,,33.6,112.13,100.687,15.4,26.153,10.93,9.637,5.59,5.743,9.5,10.357,61.3,39.333,2024→2025,0
53033029405,53,Washington,33,King County,29405,4,2.14,8.67,6.92,30.63,10.86,4.2,458.0,50.95,42.94,9.71,5747.0,0.962,25.77,25.91,44.33,5974.01,7.97,120.795,1.919,3.951,0,0,7,2,0.0,0.0,12.18,3.48,0.862,0.332,0.951,0.339,0.993,0.415,Drug_OD,TTM,1-9,30.5,1.0,16.0-69.0,22.6,123.728,114.364,17.43,23.907,12.83,7.12,0.0,3.32,3.13,6.65,34.1,33.767,2024→2025,0
53033029406,53,Washington,33,King County,29406,3,12.83,4.89,13.36,37.81,17.43,0.0,157.0,50.56,45.87,10.26,5008.0,1.012,28.25,23.86,42.89,4948.62,3.13,123.728,2.593,4.09,0,0,8,4,0.0,0.0,15.974,7.987,0.885,0.345,0.963,0.341,0.968,0.406,Drug_OD,TTM,1-9,34.1,1.0,19.2-72.0,34.1,69.135,105.836,52.2,27.773,15.84,7.16,7.44,3.88,13.6,9.397,34.1,29.433,2024→2025,3
53033029407,53,Washington,33,King County,29407,3,11.17,3.43,11.72,22.81,53.5,4.17,286.0,52.57,30.04,17.82,5016.0,0.515,24.8,27.16,37.95,9739.81,5.7,67.517,1.721,2.28,0,0,10,6,0.0,0.0,19.936,11.962,0.907,0.417,0.974,0.368,0.964,0.413,Drug_OD,TTM,1-9,34.1,1.0,19.2-72.0,34.1,69.135,84.63,52.2,49.683,15.84,14.9,7.44,6.247,13.6,11.28,34.1,52.233,2024→2025,3
53033029408,53,Washington,33,King County,29408,3,15.84,11.17,16.5,24.03,52.2,7.44,619.0,56.45,23.47,14.15,4551.0,0.488,32.54,26.65,36.3,9325.82,13.6,69.135,1.937,2.971,0,0,10,6,0.0,0.0,21.973,13.184,0.883,0.385,0.972,0.358,0.963,0.413,Drug_OD,TTM,1-9,34.1,1.0,19.2-72.0,34.1,67.517,98.927,53.5,34.813,11.17,9.727,4.17,1.74,5.7,5.043,34.1,33.933,2024→2025,3
53033029504,53,Washington,33,King County,29504,3,9.69,11.07,10.56,25.85,65.39,7.15,509.0,50.88,41.52,16.22,6571.0,0.727,30.44,32.07,30.79,9038.51,7.75,81.029,0.534,3.003,1,0,10,8,1.522,0.0,15.218,12.175,0.874,0.398,0.958,0.361,0.943,0.403,Drug_OD,TTM,1-9,31.6,1.0,18.6-63.7,31.6,61.75,84.176,64.08,56.26,17.52,11.17,8.45,5.807,14.57,9.603,31.6,31.6,2024→2025,0
53033029505,53,Washington,33,King County,29505,3,17.52,4.2,10.01,30.7,64.08,8.45,614.0,49.23,27.06,20.84,4213.0,0.544,34.32,27.18,30.38,7744.49,14.57,61.75,0.558,2.0,0,0,10,8,0.0,0.0,23.736,18.989,0.895,0.434,0.958,0.369,0.941,0.408,Drug_OD,TTM,1-9,31.6,1.0,18.6-63.7,31.6,81.029,70.582,65.39,67.777,9.69,11.117,7.15,6.763,7.75,7.023,31.6,32.433,2024→2025,0
53033029506,53,Washington,33,King County,29506,3,12.49,6.74,21.5,10.28,84.44,8.97,344.0,50.19,29.11,19.06,4517.0,0.368,26.15,36.27,33.07,12274.46,7.62,63.201,0.274,2.958,1,0,10,8,2.214,0.0,22.139,17.711,0.868,0.389,0.947,0.355,0.924,0.395,Drug_OD,TTM,1-9,31.6,1.0,18.6-63.7,31.6,132.731,91.837,32.45,53.973,3.27,10.16,0.0,5.2,3.9,8.74,31.9,31.7,2024→2025,0
53033029507,53,Washington,33,King County,29507,2,9.67,4.38,13.92,25.34,17.25,0.0,228.0,48.1,51.63,1.41,2969.0,0.675,32.7,18.73,41.33,4398.52,7.68,115.491,2.083,4.348,0,0,9,5,0.0,0.0,30.313,16.841,0.769,0.304,0.909,0.324,0.914,0.38,Drug_OD,TTM,1-9,46.7,1.0,26.1-99.4,31.9,132.731,111.829,32.45,31.647,3.27,6.72,0.0,0.92,3.9,4.793,31.9,31.8,2024→2025,0
53033029508,53,Washington,33,King County,29508,3,3.5,16.05,13.99,29.2,20.26,0.0,274.0,58.3,51.49,0.56,4137.0,0.989,34.13,28.86,29.78,4183.01,6.62,127.577,1.917,4.327,0,0,9,4,0.0,0.0,21.755,9.669,0.829,0.334,0.948,0.337,0.945,0.397,Drug_OD,TTM,1-9,31.6,1.0,18.6-63.7,31.6,81.029,106.749,65.39,33.357,9.69,10.73,7.15,2.383,7.75,6.187,31.6,32.533,2024→2025,0
53033029603,53,Washington,33,King County,29603,3,3.27,2.3,16.83,39.23,32.45,0.0,156.0,46.03,44.88,2.25,4002.0,0.596,36.56,24.59,34.41,6714.77,3.9,132.731,1.16,3.146,0,0,10,7,0.0,0.0,24.988,17.491,0.875,0.365,0.946,0.339,0.916,0.389,Drug_OD,TTM,1-9,46.7,1.0,26.1-99.4,31.9,63.201,84.624,84.44,47.973,12.49,11.85,8.97,3.91,7.62,6.387,31.6,31.8,2024→2025,0
53033029604,53,Washington,33,King County,29604,3,13.39,15.27,18.03,20.46,42.23,2.76,137.0,48.53,48.93,16.6,3548.0,0.93,23.73,32.13,40.05,3815.05,3.86,75.179,2.221,3.206,0,0,8,4,0.0,0.0,22.548,11.274,0.86,0.337,0.935,0.327,0.899,0.375,Drug_OD,TTM,1-9,46.7,1.0,26.1-99.4,31.9,132.731,103.808,32.45,44.713,3.27,8.477,0.0,2.99,3.9,6.4,31.9,31.8,2024→2025,0
53033029701,53,Washington,33,King County,29701,3,17.53,11.89,9.46,17.4,58.95,12.01,486.0,47.24,42.31,8.15,4848.0,1.321,22.63,26.43,43.62,3669.95,10.02,67.686,0.798,0.763,2,3,10,8,4.125,6.188,20.627,16.502,1.075,0.539,1.029,0.41,0.961,0.426,Drug_OD,TTM,1-9,35.3,1.0,20.0-74.1,43.7,82.739,75.106,68.12,57.177,14.65,14.293,8.41,6.903,5.93,10.45,61.3,45.533,2024→2025,3
53033029702,53,Washington,33,King County,29702,2,10.71,1.72,13.13,31.18,39.33,3.85,387.0,51.99,22.49,22.01,3566.0,2.995,31.16,25.04,34.86,1190.65,10.85,80.828,1.839,1.614,0,0,12,8,0.0,0.0,33.651,22.434,1.249,0.567,1.066,0.421,0.972,0.433,Drug_OD,TTM,1-9,35.3,1.0,20.0-74.1,43.7,67.686,66.605,58.95,65.567,17.53,12.97,12.01,10.07,10.02,7.273,43.7,39.667,2024→2025,3
53033029803,53,Washington,33,King County,29803,3,14.97,6.08,18.18,28.05,91.29,8.85,579.0,50.97,31.24,9.92,4363.0,2.085,42.1,26.98,25.47,2092.57,13.27,82.147,1.476,1.521,1,0,11,10,2.292,0.0,25.212,22.92,1.184,0.609,1.038,0.469,0.94,0.441,Drug_OD,TTM,1-9,23.5,1.0,13.1-50.0,23.6,144.741,100.085,21.36,32.997,1.75,10.287,0.94,3.11,6.81,7.977,23.6,47.733,2024→2025,0
53033029804,53,Washington,33,King County,29804,3,1.75,7.86,10.63,36.26,21.36,0.94,307.0,53.76,49.21,8.87,4511.0,0.968,33.01,27.57,37.9,4660.12,6.81,144.741,1.839,1.806,0,0,11,10,0.0,0.0,24.385,22.168,1.072,0.537,0.982,0.479,0.89,0.431,Drug_OD,TTM,1-9,23.5,1.0,13.1-50.0,23.6,108.32,85.29,30.42,58.23,7.41,13.043,0.45,4.243,2.44,7.0,23.6,24.533,2024→2025,0
53033029805,53,Washington,33,King County,29805,4,9.59,4.95,12.48,23.01,16.09,3.99,271.0,49.07,49.2,10.52,4848.0,1.223,21.37,23.65,48.72,3964.02,5.59,99.756,2.502,3.464,0,0,15,9,0.0,0.0,30.941,18.564,1.233,0.558,0.986,0.467,0.85,0.409,Drug_OD,TTM,1-9,23.5,1.0,13.1-50.0,23.6,108.32,116.044,30.42,21.72,7.41,6.873,0.45,0.15,2.44,3.887,23.6,48.933,2024→2025,0
53033029806,53,Washington,33,King County,29806,3,7.41,6.64,11.14,43.68,30.42,0.45,136.0,42.97,38.59,5.22,5576.0,1.425,24.07,27.28,45.48,3912.98,2.44,108.32,2.81,2.764,0,0,11,9,0.0,0.0,19.727,16.141,1.193,0.576,0.999,0.473,0.88,0.424,Drug_OD,TTM,1-9,23.5,1.0,13.1-50.0,23.6,99.756,103.3,16.09,30.143,9.59,9.363,3.99,2.787,5.59,5.897,23.6,24.533,2024→2025,0
53033029901,53,Washington,33,King County,29901,3,11.86,3.1,8.42,21.82,25.86,0.0,227.0,52.42,55.73,11.76,4838.0,1.529,26.27,27.91,41.26,3164.16,4.69,94.167,1.545,2.282,0,0,21,6,0.0,0.0,43.406,12.402,1.272,0.503,0.936,0.469,0.799,0.398,Drug_OD,TTM,12,67.3,0.0,,61.6,52.224,99.208,72.97,32.647,20.86,10.6,6.05,3.347,19.34,9.82,61.6,48.933,2024→2025,3
53033029902,53,Washington,33,King County,29902,3,1.35,5.71,8.46,37.26,8.88,0.0,258.0,50.68,51.62,4.0,5694.0,2.411,27.7,21.95,43.49,2361.68,4.53,145.644,0.883,3.25,1,0,13,7,1.756,0.0,22.831,12.294,1.332,0.53,0.978,0.467,0.834,0.402,Drug_OD,TTM,12,67.3,0.0,,61.6,94.167,74.75,25.86,43.933,11.86,14.88,0.0,6.503,4.69,7.44,61.6,48.933,2024→2025,3
53033030003,53,Washington,33,King County,30003,4,15.2,14.46,13.25,27.96,40.4,4.34,880.0,42.89,49.93,7.44,7368.0,1.778,32.89,27.6,33.27,4143.98,11.94,81.733,0.922,0.913,1,1,5,4,1.357,1.357,6.786,5.429,1.174,0.529,0.964,0.526,0.866,0.445,Drug_OD,TTM,1-9,26.0,1.0,14.1-57.0,26.4,48.23,86.125,92.61,55.65,23.43,13.977,9.39,4.587,13.64,8.58,26.4,25.467,2024→2025,0
53033030005,53,Washington,33,King County,30005,3,16.09,6.43,15.95,20.63,29.29,1.97,900.0,54.82,31.51,7.11,6218.0,0.835,26.58,30.6,37.04,7446.71,14.47,90.038,0.77,1.267,0,0,13,6,0.0,0.0,20.907,9.649,1.111,0.478,0.896,0.48,0.801,0.405,Drug_OD,TTM,1-9,25.0,1.0,13.0-57.2,50.3,65.403,63.08,52.98,52.897,16.75,20.017,3.43,4.67,5.29,10.767,26.4,46.1,2024→2025,3
53033030006,53,Washington,33,King County,30006,3,20.86,4.44,16.74,22.42,72.97,6.05,892.0,46.05,25.28,22.44,4612.0,0.77,27.86,24.65,41.67,5989.61,19.34,52.224,0.705,0.844,2,0,16,5,4.337,0.0,34.692,10.841,1.146,0.44,0.861,0.46,0.75,0.387,Drug_OD,TTM,12,67.3,0.0,,61.6,71.612,77.494,32.74,41.66,22.44,17.293,4.53,2.66,7.67,13.5,50.3,48.067,2024→2025,3
53033030007,53,Washington,33,King County,30007,2,23.43,6.82,21.24,20.21,92.61,9.39,560.0,49.32,7.4,45.54,4106.0,0.248,29.37,34.12,17.63,16556.45,13.64,48.23,1.338,1.296,0,0,8,5,0.0,0.0,19.484,12.177,0.932,0.448,0.885,0.471,0.808,0.413,Drug_OD,TTM,1-9,26.0,1.0,14.1-57.0,26.4,65.403,79.058,52.98,40.89,16.75,16.013,3.43,3.247,5.29,10.567,26.4,34.367,2024→2025,0
53033030008,53,Washington,33,King County,30008,3,16.75,4.89,12.73,25.43,52.98,3.43,244.0,59.53,28.38,18.62,4613.0,0.543,33.23,23.48,35.38,8495.4,5.29,65.403,1.721,1.809,0,0,8,5,0.0,0.0,17.342,10.839,1.034,0.484,0.913,0.484,0.833,0.419,Drug_OD,TTM,1-9,26.0,1.0,14.1-57.0,26.4,48.23,73.334,92.61,54.1,23.43,18.24,9.39,5.233,13.64,13.35,26.4,34.367,2024→2025,0
53033030101,53,Washington,33,King County,30101,3,13.89,7.53,3.56,30.02,41.0,14.08,121.0,51.65,45.45,13.15,3824.0,1.281,19.64,35.14,44.22,2985.17,3.16,100.217,2.924,3.122,0,0,10,4,0.0,0.0,26.151,10.46,0.909,0.472,0.828,0.539,0.738,0.423,Drug_OD,TTM,1-9,29.1,1.0,17.0-59.4,26.3,87.464,93.998,30.41,22.287,9.93,5.587,2.78,7.097,8.39,6.24,26.3,34.3,2024→2025,0
53033030102,53,Washington,33,King County,30102,3,1.89,1.27,6.27,53.85,9.61,10.5,268.0,50.03,75.93,0.0,3390.0,0.999,19.5,11.23,64.69,3393.39,7.91,114.306,1.23,1.685,0,0,11,6,0.0,0.0,32.448,17.699,0.991,0.418,0.854,0.502,0.764,0.415,Drug_OD,TTM,1-9,25.0,1.0,13.0-57.2,50.3,71.612,77.494,32.74,41.66,22.44,17.293,4.53,2.66,7.67,13.5,50.3,48.067,2024→2025,3
53033030201,53,Washington,33,King County,30201,4,9.93,7.8,12.34,17.48,30.41,2.78,501.0,50.49,43.27,13.43,5972.0,1.084,26.66,27.85,40.39,5509.23,8.39,87.464,1.38,1.676,0,0,13,4,0.0,0.0,21.768,6.698,0.944,0.427,0.776,0.497,0.687,0.388,Drug_OD,TTM,1-9,29.1,1.0,17.0-59.4,26.3,100.217,86.011,41.0,52.537,13.89,11.573,14.08,6.45,3.16,9.127,26.3,36.633,2024→2025,0
53033030203,53,Washington,33,King County,30203,3,13.35,9.41,12.92,21.41,62.95,1.48,724.0,51.2,28.1,17.4,3943.0,0.575,37.21,25.05,33.04,6857.39,18.36,70.833,0.778,0.421,0,1,14,4,0.0,2.536,35.506,10.145,1.04,0.373,0.805,0.475,0.708,0.38,Drug_OD,TTM,10,60.2,0.0,,43.6,71.612,72.553,32.74,38.763,22.44,14.073,4.53,3.677,7.67,8.527,50.3,40.067,2024→2025,3
53033030204,53,Washington,33,King County,30204,3,22.44,3.97,15.69,33.39,32.74,4.53,300.0,54.56,50.91,10.23,3911.0,0.691,31.78,16.41,45.79,5659.91,7.67,71.612,1.004,0.673,1,1,15,5,2.557,2.557,38.353,12.784,1.053,0.416,0.842,0.482,0.74,0.394,Drug_OD,TTM,1-9,25.0,1.0,13.0-57.2,50.3,70.833,79.121,62.95,48.51,13.35,12.033,1.48,6.01,18.36,15.203,43.6,51.833,2024→2025,3
53033030304,53,Washington,33,King County,30304,3,11.25,4.11,8.47,25.46,42.6,3.6,271.0,46.0,38.45,19.92,4387.0,2.91,28.97,32.46,30.75,1507.56,6.18,77.162,1.571,2.87,1,0,12,3,2.279,0.0,27.354,6.838,0.947,1.072,0.7,0.478,0.655,0.358,Drug_OD,TTM,10,32.3,0.0,,38.8,109.279,83.313,16.62,49.237,3.41,9.927,0.0,2.57,1.47,6.03,38.8,40.8,2024→2025,0
